fips,TOT_POP,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_number,COPD_number,diabetes_number,CKD_number,Urban_rural_code,Obesity_number
18103,35567,35567,-260,3315,9.1,10.3,-1.2,0.4,-6.5,-6.1,3618,10615,7566,3173,14.5,42.5,30.3,12.7,5172,16.1,22.3,18.5,47624,43376,51872,15892,15254,638,4.0,47624,85.5,230.8,212.0,80.3,74.4,6.5,6.1,18.35252391,4.491133132,0.70157346,13.98363464,17.66158035,46.27195863,4,36035,7957,22.1,18,103,28077,14147,3105,3908,939,5,10417
17115,104712,104712,-821,4009,12.1,11.2,0.9,0.6,-9.3,-8.7,7117,25214,24414,16485,9.7,34.4,33.3,22.5,17557,17.4,27.0,25.3,50684,47911,53457,49961,47166,2795,5.6,50684,77.9,284.4,240.5,99.6,87.2,7.0,5.8,40.78819504,20.4803913,1.536851193,79.31631479,49.75453007,175.7434541,65,107587,27263,25.3,17,115,81562,38323,7365,10017,2780,4,27650
6087,274255,274255,-850,14048,9.9,7.1,2.7,1.0,-6.8,-5.8,24323,28222,54710,71610,13.6,15.8,30.6,40.0,32027,12.2,14.5,13.7,84213,80404,88022,142618,135634,6984,4.9,84213,111.9,279.6,243.8,96.2,87.1,7.2,6.2,106.8676027,54.88976325,2.489001517,155.046075,105.3700419,407.4682678,22,273263,57232,20.9,6,87,221403,62929,13091,20316,6334,3,46273
12095,1380645,1380645,27712,35267,12.2,6.3,5.9,14.5,-0.1,14.4,101305,216036,265083,297568,11.5,24.5,30.1,33.8,211307,15.6,22.8,21.8,58037,55840,60234,750160,726303,23857,3.2,58037,104.7,265.2,240.7,86.8,80.1,6.9,6.0,801.1884039,394.954769,14.06617182,751.6002866,536.7184453,1886.48755,388,1290216,206342,16.0,12,95,1074728,435453,72406,117345,31062,1,346062
55055,85129,85129,354,2987,9.8,8.3,1.6,0.4,2.2,2.7,4931,19603,19119,14417,8.5,33.8,32.9,24.8,6701,8.1,10.4,9.7,65831,62101,69561,46319,44991,1328,2.9,65831,108.3,264.9,238.3,94.6,86.4,7.9,7.1,44.52984621,26.94341238,1.947540134,44.69092096,47.97098856,134.6731324,4,84586,18308,21.6,55,55,67171,27512,4336,6169,1886,5,22099
8067,56310,56310,769,1800,9.4,6.5,2.9,-0.1,10.9,10.8,1966,7980,12102,17223,5.0,20.3,30.8,43.9,5005,9.2,10.8,10.0,66219,60731,71707,32091,31120,971,3.0,66219,92.0,285.7,262.5,95.4,88.9,7.8,7.1,28.62182744,22.21528368,0.879911103,24.74626393,26.92132509,72.06373065,11,54469,12490,22.9,8,67,45626,14847,2553,3561,1225,5,10038
39103,179146,179146,906,1199,9.8,8.5,1.3,0.2,3.6,3.8,6282,38916,36879,41020,5.1,31.6,30.0,33.3,11474,6.5,7.5,6.7,76475,73221,79729,96495,92384,4111,4.3,76475,136.2,292.7,248.6,93.7,83.7,8.3,7.1,92.55041378,34.26771406,2.973137982,121.1630355,82.84940171,349.144482,12,176362,40244,22.8,39,103,139159,54548,10680,14667,3772,2,41887
28015,9911,9911,-206,363,8.0,10.0,-2.0,-0.2,-18.5,-18.7,1324,2422,2451,1051,18.3,33.4,33.8,14.5,1710,17.9,24.0,21.9,42588,38000,47176,3593,3397,196,5.5,42588,95.2,191.3,174.8,65.9,61.2,7.1,6.7,6.92253083,0.355086672,0.328538136,3.912590531,3.640468035,11.22007514,0,10221,2872,28.1,28,15,8071,4017,849,1302,322,5,2986
22077,21940,21940,-272,116,11.8,11.4,0.5,0.1,-12.9,-12.7,3054,6221,3839,2350,19.7,40.2,24.8,15.2,4428,20.3,27.7,26.7,46603,41752,51454,9999,9463,536,5.4,46603,97.0,260.3,231.8,84.1,75.8,9.1,7.8,11.1301298,3.611171555,0.743891924,11.80339907,8.437052707,35.27836827,0,22271,5833,26.2,22,77,17147,8901,1871,2779,683,3,6413
29129,3641,3641,-36,51,13.9,9.0,4.9,0.3,-15.0,-14.8,251,1153,612,442,10.2,46.9,24.9,18.0,439,12.2,19.6,19.2,46014,41293,50735,1910,1850,60,3.1,46014,84.6,273.1,236.3,86.6,79.0,7.0,6.3,2.030750751,0.395214881,0.072505587,2.264908139,1.62602694,6.457157422,0,3669,1037,28.3,29,129,2774,1342,285,355,95,6,932
36029,919719,919719,925,27667,10.6,10.7,-0.1,3.0,-1.8,1.1,55426,178600,193051,216636,8.6,27.7,30.0,33.7,122204,13.7,19.2,17.8,56375,55346,57404,443446,423872,19574,4.4,56375,83.3,375.1,304.1,112.9,94.8,10.2,7.4,593.5140858,418.5330874,7.812492129,975.14962,304.9695723,2301.767259,262,923995,216391,23.4,36,29,733627,302227,56970,83461,22451,1,225957
13047,67420,67420,917,541,10.3,10.1,0.2,0.2,13.3,13.5,5727,14760,15637,9461,12.6,32.4,34.3,20.8,7911,11.9,16.5,14.6,55807,50400,61214,33156,32022,1134,3.4,55807,95.2,228.7,202.9,79.1,71.9,7.0,6.1,30.85964841,21.32295956,0.929314438,31.90432602,21.86132103,81.95912439,0,65870,14752,22.4,13,47,51987,22389,4376,6031,1564,3,14868
46099,192876,192876,2848,6274,14.9,7.1,7.8,8.8,-1.7,7.1,9551,33305,40496,39068,7.8,27.2,33.1,31.9,18035,9.6,9.8,8.4,60033,56808,63258,110908,108017,2891,2.6,60033,105.2,240.4,219.1,92.8,84.8,9.2,8.6,103.4082166,88.32329708,12.46145528,74.11286562,118.2745142,209.4398975,54,183660,32585,17.7,46,99,143825,54357,7047,12592,3587,4,44442
21093,110356,110356,2130,3223,12.9,8.8,4.2,1.2,14.2,15.4,6726,21481,26300,16317,9.5,30.3,37.1,23.0,14254,13.4,17.7,16.1,52278,48901,55655,49149,47158,1991,4.1,52278,104.2,230.9,214.6,77.3,72.9,8.3,7.6,72.46091645,24.3512146,2.593182082,48.77652011,46.92424719,159.4436526,20,107699,19472,18.1,21,93,83201,43454,7912,11144,2496,4,35277
55039,103066,103066,695,3543,10.0,8.9,1.1,1.5,4.2,5.7,5889,26061,23083,16120,8.3,36.6,32.4,22.7,9513,9.5,11.9,9.6,59428,55544,63312,57658,56139,1519,2.6,59428,97.8,264.9,238.3,94.6,86.4,7.9,7.1,53.91245204,32.62049055,2.357894154,54.10746585,58.078656,163.0492672,15,102082,24000,23.5,55,39,81036,30823,5424,7847,2399,4,26499
45073,78374,78374,937,792,9.3,12.1,-2.8,2.0,12.8,14.8,8886,16512,16300,13612,16.1,29.9,29.5,24.6,11159,14.4,20.5,19.8,50529,46062,54996,34900,33741,1159,3.3,50529,96.3,229.5,205.0,80.1,72.3,7.0,6.2,32.69612541,16.17078527,1.063664617,32.94277228,36.08751984,99.46034944,12,75926,22702,29.9,45,73,62759,31148,6132,8681,2306,5,20836
28001,31192,31192,-145,2322,11.1,13.0,-1.9,13.2,-16.1,-2.8,4843,7757,5838,4003,21.6,34.6,26.0,17.8,8478,29.4,40.4,40.1,33392,29699,37085,11202,10506,696,6.2,33392,74.6,191.3,174.8,65.9,61.2,7.1,6.7,21.78665943,1.117532387,1.033978564,12.31374471,11.45731802,35.31193459,15,31583,7493,23.7,28,1,24933,14068,2838,4882,1161,5,10272
48003,18128,18128,497,80,15.3,7.8,7.6,1.7,18.5,20.2,2695,3898,2914,1103,25.4,36.7,27.5,10.4,1922,10.7,14.0,13.5,84946,82298,87594,9382,9157,225,2.4,84946,140.1,224.8,199.9,72.9,66.5,6.2,5.4,6.252810577,3.690421435,0.330325246,6.859143724,6.070910633,21.40987606,0,17577,2585,14.7,48,3,12559,5867,806,1498,356,5,4534
40069,10949,10949,-148,292,11.3,15.4,-4.1,-0.2,-9.2,-9.3,1198,2651,2327,1281,16.1,35.6,31.2,17.2,2068,19.5,25.9,23.6,39756,35955,43557,5319,5165,154,2.9,39756,76.6,206.7,189.1,73.9,68.5,6.2,5.8,3.140520137,3.576472092,0.347095506,3.662551777,6.275486745,12.94527399,0,11039,2703,24.5,40,69,8376,4521,920,1231,320,6,3325
1015,114277,114277,-387,2739,11.3,13.1,-1.8,0.6,-2.2,-1.6,12620,25653,26643,14219,15.9,32.4,33.7,18.0,21719,19.5,26.5,24.1,45400,41668,49132,45972,43833,2139,4.7,45400,91.0,217.1,196.7,77.2,71.2,7.6,6.9,59.3143209,12.50814414,2.361350576,53.42263431,43.6732958,148.2741124,24,115527,27115,23.5,1,15,89582,48041,9158,13182,3204,4,36639
19047,17158,17158,39,565,14.5,9.7,4.8,1.8,-4.3,-2.6,2481,4021,3234,1428,22.2,36.0,29.0,12.8,2072,12.3,16.4,15.5,54828,49332,60324,8122,7846,276,3.4,54828,91.3,218.2,193.1,84.8,77.9,6.9,6.5,10.4487202,4.637231179,0.641492707,6.9476922,11.74801475,22.21848046,0,17131,3829,22.4,19,47,12835,6011,1030,1529,430,6,5057
27067,42855,42855,140,1047,13.4,8.0,5.4,4.1,-6.2,-2.2,3293,7395,11259,6695,11.5,25.8,39.3,23.4,4854,11.5,17.9,16.4,60579,56494,64664,24821,24095,726,2.9,60579,86.2,302.7,265.0,104.9,96.0,7.4,6.6,21.99580516,13.83902741,0.969953908,24.554345,26.77683781,71.66202771,8,42577,10445,24.5,27,67,32341,12304,2036,3369,1029,5,9864
28137,28759,28759,99,1452,11.9,10.5,1.4,1.4,0.7,2.1,3417,6043,5857,3226,18.4,32.6,31.6,17.4,4827,17.6,25.9,24.0,48082,43030,53134,12259,11659,600,4.9,48082,107.5,191.3,174.8,65.9,61.2,7.1,6.7,20.08728324,1.030364001,0.95332744,11.35326315,10.5636384,32.55757652,0,28333,5924,20.9,28,137,22222,11512,2109,3062,765,2,9333
13063,289615,289615,5081,4702,14.1,6.4,7.7,2.9,7.1,10.0,26249,56696,55639,33538,15.3,32.9,32.3,19.5,50072,17.6,27.3,27.9,46059,43275,48843,136502,129814,6688,4.9,46059,78.6,228.7,202.9,79.1,71.9,7.0,6.1,132.5632909,91.59669137,3.992040953,137.0508956,93.909322,352.0704807,34,274150,36959,13.5,13,63,209056,101186,15181,32077,7077,2,84877
21207,17821,17821,82,177,11.8,12.9,-1.1,0.6,5.3,5.8,3059,4523,3291,1604,24.5,36.3,26.4,12.9,3792,21.6,30.5,28.7,34648,31696,37600,6270,5906,364,5.8,34648,69.0,230.9,214.6,77.3,72.9,8.3,7.6,11.70145703,3.93239149,0.4187638,7.876747661,7.577630661,25.74799134,2,17731,4680,26.4,21,207,13782,7134,2010,2318,548,6,5292
19103,151260,151260,2047,8511,11.9,4.8,7.2,6.4,0.1,6.5,4100,13985,22501,45730,4.7,16.2,26.1,53.0,22536,15.8,13.7,13.7,64387,59944,68830,85186,83551,1635,1.9,64387,107.2,218.2,193.1,84.8,77.9,6.9,6.5,92.11291623,40.8804982,5.655215461,61.24885897,103.5671238,195.8717423,95,144425,21650,15.0,19,103,121077,37379,5487,8941,2667,4,34386
18141,270771,270771,777,11339,13.0,9.2,3.7,1.9,-2.8,-0.8,20253,53751,50092,51236,11.6,30.7,28.6,29.2,35068,13.5,17.7,15.9,54674,51197,58151,136728,131857,4871,3.6,54674,98.1,230.8,212.0,80.3,74.4,6.5,6.1,139.7174699,34.19092443,5.341067485,106.457186,134.4573277,352.2676782,74,268613,57385,21.4,18,141,206766,92042,18610,25783,6329,3,72368
54003,117123,117123,2116,895,11.7,9.2,2.5,-0.1,15.7,15.6,8671,29143,23594,16315,11.2,37.5,30.4,21.0,13275,11.5,16.0,14.4,59619,56464,62774,56576,54264,2312,4.1,59619,135.4,263.4,231.6,100.1,89.4,10.5,9.2,61.09641761,43.32527278,3.632058796,63.30159616,80.48901725,181.7975144,20,111610,21894,19.6,54,3,89893,45840,9371,11281,2604,3,35418
6031,151366,151366,1670,16066,14.8,6.0,8.8,-0.4,2.7,2.3,24270,23540,32073,12438,26.3,25.5,34.7,13.5,25481,18.8,23.2,22.4,58255,54910,61600,57865,53384,4481,7.7,58255,77.4,279.6,243.8,96.2,87.1,7.2,6.2,58.98204793,30.2945941,1.373722279,85.57256635,58.15551864,224.8886687,22,150183,20569,13.7,6,31,110402,46947,6984,12751,3412,4,37647
22007,22300,22300,-280,199,11.2,10.3,0.8,0.4,-13.8,-13.3,4103,6798,3049,1589,26.4,43.7,19.6,10.2,4562,20.7,28.7,27.8,48120,42840,53400,8941,8345,596,6.7,48120,100.2,260.3,231.8,84.1,75.8,9.1,7.8,11.31275727,3.670425054,0.75609799,11.99707381,8.575491129,35.85722937,0,22881,5211,22.8,22,7,17508,8867,2033,2801,682,6,6846
8081,13188,13188,93,102,12.9,6.8,6.0,0.5,0.7,1.1,803,3570,2960,1514,9.1,40.4,33.5,17.1,1614,12.3,16.7,15.7,59500,53130,65870,7579,7302,277,3.7,59500,82.7,285.7,262.5,95.4,88.9,7.8,7.1,6.703332629,5.202897553,0.206078274,5.795662028,6.305068998,16.87757911,0,13056,2777,21.3,8,81,9770,3444,707,943,296,5,2570
6095,446610,446610,2733,11396,11.6,8.1,3.4,1.4,1.4,2.7,36031,69822,115304,78496,12.0,23.3,38.5,26.2,34281,7.9,10.2,9.4,82808,79560,86056,209721,201553,8168,3.9,82808,110.0,279.6,243.8,96.2,87.1,7.2,6.2,174.0283315,89.38512394,4.053209485,252.4844672,171.5896316,663.5408765,92,434981,90069,20.7,6,95,347870,125524,19582,38175,10260,3,94273
46123,5478,5478,28,131,14.6,11.9,2.7,-0.5,3.1,2.6,362,1560,1108,830,9.4,40.4,28.7,21.5,1061,19.9,28.9,30.1,45710,40850,50570,3078,2999,79,2.6,45710,80.1,240.4,219.1,92.8,84.8,9.2,8.6,2.936965774,2.508528907,0.353926108,2.104928959,3.359193412,5.948442308,0,5480,1628,29.7,46,123,4214,1872,328,535,159,6,1378
21175,13345,13345,134,1944,9.4,11.7,-2.3,0.0,12.3,12.3,2622,3650,2229,1340,26.6,37.1,22.7,13.6,3102,27.3,32.2,30.2,35848,31881,39815,4476,4193,283,6.3,35848,71.4,230.9,214.6,77.3,72.9,8.3,7.6,8.762468104,2.944714912,0.313585259,5.898389402,5.674399931,19.28101366,0,13281,3148,23.7,21,175,10907,5930,1612,1777,423,6,4166
4005,142854,142854,1747,12364,11.0,6.2,4.8,1.0,6.4,7.4,8515,17604,26746,29254,10.4,21.4,32.6,35.6,20964,15.9,17.3,17.7,60187,57153,63221,77083,72850,4233,5.5,60187,101.9,242.0,224.0,78.1,73.2,6.9,6.1,67.7852981,38.64339651,1.653299954,66.23159453,53.56293465,184.6317744,41,138639,23195,16.7,4,5,113400,36031,7322,9597,3246,4,27896
50013,7090,7090,107,0,7.0,8.4,-1.4,-0.3,16.6,16.3,298,1465,1409,2048,5.7,28.1,27.0,39.2,579,8.2,12.4,11.3,67746,61189,74303,4054,3925,129,3.2,67746,111.2,367.1,322.7,130.3,121.5,11.7,9.9,4.347061068,2.796156468,0.158486601,4.720636629,4.222535881,13.69777055,0,6950,1982,28.5,50,13,5812,2373,389,575,164,4,1866
53039,22107,22107,357,198,9.8,9.8,0.0,-0.3,16.6,16.2,1916,3992,5248,4526,12.2,25.5,33.5,28.9,2799,12.7,18.1,17.5,56503,51962,61044,10076,9503,573,5.7,56503,76.3,278.8,246.3,100.6,91.7,6.9,6.1,8.90958108,5.597458248,0.269898406,10.99542637,12.95805717,32.61370196,0,21172,6449,30.5,53,39,17828,6674,1480,2271,651,6,4867
33017,130090,130090,669,9137,9.2,8.2,1.0,2.1,2.1,4.2,6270,23287,24040,29644,7.5,28.0,28.9,35.6,11673,9.7,10.9,9.5,69919,65425,74413,73309,71633,1676,2.3,69919,92.8,315.1,287.6,105.9,99.6,9.7,8.6,97.24684435,49.96608078,2.685317201,83.34073742,55.72033192,214.6335677,17,126552,25034,19.8,33,17,105954,41304,7373,10328,2656,2,31680
20209,165324,165324,11,1335,15.8,8.7,7.1,1.6,-8.7,-7.0,21680,33783,30238,18048,20.9,32.6,29.1,17.4,30035,18.4,26.5,25.1,47084,44783,49385,77858,74105,3753,4.8,47084,81.0,227.6,206.5,88.0,80.5,6.8,6.3,93.23769253,47.24345931,7.892837553,68.42351979,101.5847941,216.5135942,145,163227,27635,16.9,20,209,119273,60820,9450,18099,4100,2,49260
24017,161503,161503,2052,1407,11.2,7.1,4.1,0.6,8.1,8.7,7240,32983,34476,30379,6.9,31.4,32.8,28.9,10487,6.6,9.3,8.8,92616,86446,98786,85104,81805,3299,3.9,92616,111.5,386.0,306.1,116.2,97.6,9.6,7.5,89.34796047,61.49855131,1.336344009,152.0224945,45.83659952,367.0135188,10,156021,26064,16.7,24,17,122800,59415,7638,15416,3444,2,51085
29049,20470,20470,-83,445,12.3,11.5,0.8,-0.5,-4.4,-4.9,1191,5572,4638,2744,8.4,39.4,32.8,19.4,1793,9.0,12.9,12.1,58641,54373,62909,10852,10510,342,3.2,58641,107.8,273.1,236.3,86.6,79.0,7.0,6.3,11.41704693,2.221930409,0.407632346,12.73349893,9.141656541,36.30266751,5,20495,4743,23.1,29,49,15662,7182,1456,1811,482,2,5262
54015,8632,8632,-82,74,9.7,13.1,-3.5,0.0,-6.0,-6.0,1503,3302,785,586,24.3,53.5,12.7,9.5,2142,25.1,32.7,31.1,35983,32142,39824,3113,2850,263,8.4,35983,81.7,263.4,231.6,100.1,89.4,10.5,9.2,4.502824183,3.193085514,0.267683816,4.6653465,5.932064555,13.39853098,0,8901,2226,25.0,54,15,6723,4126,1128,1198,279,4,2884
48381,136271,136271,1838,2519,11.7,7.8,3.9,1.3,8.4,9.7,7072,19061,32985,27833,8.1,21.9,37.9,32.0,11343,8.5,11.4,10.9,69600,65886,73314,71375,69502,1873,2.6,69600,114.8,224.8,199.9,72.9,66.5,6.2,5.4,47.00335118,27.74147282,2.48310633,51.5612519,45.63598096,160.9413736,0,130552,25788,19.8,48,381,103770,41519,6364,10383,2753,3,32895
29155,16272,16272,-545,202,14.9,14.1,0.7,-0.4,-33.4,-33.8,2536,4563,2624,1337,22.9,41.3,23.7,12.1,4664,29.1,44.5,40.9,31831,29320,34342,6349,5997,352,5.5,31831,58.5,273.1,236.3,86.6,79.0,7.0,6.3,9.07563203,1.766255575,0.324034857,10.12210526,7.26688008,28.85769447,7,17344,3691,21.3,29,155,12089,6963,1557,1985,497,6,4884
51033,30772,30772,339,513,11.9,9.4,2.5,0.3,8.3,8.6,2947,7675,5757,4113,14.4,37.5,28.1,20.1,2930,9.7,15.2,14.3,67335,62351,72319,15067,14547,520,3.5,67335,92.7,263.2,231.8,90.3,81.7,7.3,6.3,16.1777544,7.593934737,0.346820997,15.3468291,13.47182808,42.45667033,0,29889,6464,21.6,51,33,23693,11444,1794,2911,735,2,8909
4019,1039073,1039073,11571,25279,10.9,9.7,1.2,2.2,7.7,9.9,79230,152408,230498,216291,11.7,22.5,34.0,31.9,164927,16.2,22.2,21.4,53395,51984,54806,486261,464433,21828,4.5,53395,90.4,242.0,224.0,78.1,73.2,6.9,6.1,493.0479584,281.0793533,12.02555996,481.7468298,389.5991655,1342.950787,296,1007257,245814,24.4,4,19,822337,332209,57452,88469,28191,3,236011
45055,65592,65592,500,400,11.8,11.9,-0.1,0.2,7.6,7.7,6002,16431,13258,8842,13.5,36.9,29.8,19.9,9431,14.5,22.1,21.6,52270,48801,55739,28930,27904,1026,3.5,52270,99.7,229.5,205.0,80.1,72.3,7.0,6.2,27.36372085,13.53349513,0.890191767,27.57014213,30.20201344,83.23938092,10,63734,15574,24.4,45,55,50425,23910,4378,7341,1749,3,17901
37091,23659,23659,-267,2496,9.0,12.4,-3.4,1.6,-9.4,-7.9,3477,5307,5496,2451,20.8,31.7,32.8,14.6,4909,23.2,31.7,30.6,38216,34936,41496,9120,8662,458,5.0,38216,70.9,255.0,223.5,86.2,78.1,7.1,6.2,10.74764899,9.665365065,0.255191157,11.51777944,9.168653707,34.12953874,10,24262,6311,26.0,37,91,19192,10847,1955,3536,856,6,8368
48099,74808,74808,-75,12095,12.4,6.3,6.1,0.6,-7.7,-7.1,5609,13217,21029,7402,11.9,28.0,44.5,15.7,9407,15.0,20.1,19.0,48099,43512,52686,24402,23392,1010,4.1,48099,79.3,224.8,199.9,72.9,66.5,6.2,5.4,25.8031914,15.22909569,1.363138293,28.30531905,25.0525531,88.3511699,4,75818,9667,12.8,48,99,57755,25149,3783,5948,1508,3,19232
48269,277,277,-12,0,10.6,0.0,10.6,0.0,-53.0,-53.0,23,60,47,29,14.5,37.7,29.6,18.2,38,13.7,15.7,14.0,57925,51453,64397,214,208,6,2.8,57925,95.5,224.8,199.9,72.9,66.5,6.2,5.4,0.095544381,0.056390486,0.005047446,0.10480929,0.092764908,0.327147819,0,289,32,11.1,48,269,207,93,16,25,7,6,68
35045,125043,125043,-1859,1743,12.2,8.6,3.7,0.0,-18.5,-18.5,12887,25023,31215,12385,15.8,30.7,38.3,15.2,28486,23.1,26.9,22.9,46578,42960,50196,52537,49508,3029,5.8,46578,98.3,244.8,213.8,91.1,82.1,7.7,7.3,60.98703749,31.74667705,2.446642404,58.42104668,67.73022266,172.6971492,10,128221,23922,18.7,35,45,91989,42375,8235,12569,3396,4,31184
21129,7033,7033,443,706,12.0,16.1,-4.1,0.0,68.3,68.3,1443,1812,1114,504,29.6,37.2,22.9,10.3,2163,34.4,43.7,42.9,29124,25920,32328,2033,1904,129,6.3,29124,58.0,230.9,214.6,77.3,72.9,8.3,7.6,4.617942164,1.551905581,0.165263779,3.108532983,2.990487427,10.16136149,0,6717,1622,24.1,21,129,5682,3400,978,1051,247,6,2523
26083,2113,2113,11,10,9.0,9.0,0.0,0.0,5.7,5.7,66,550,550,510,3.9,32.8,32.8,30.4,253,12.0,18.6,17.6,51641,47464,55818,882,821,61,6.9,51641,91.2,287.0,249.7,97.8,87.6,7.9,6.7,0.934327673,0.799674567,0.030439635,1.567429795,1.273179994,4.291777091,0,2136,907,42.5,26,83,1800,904,193,256,73,5,610
48105,3499,3499,-56,40,9.1,7.9,1.1,2.6,-19.6,-17.0,508,822,731,338,21.2,34.3,30.5,14.1,529,15.3,23.4,22.7,49117,43929,54305,1645,1596,49,3.0,49117,81.0,224.8,199.9,72.9,66.5,6.2,5.4,1.206894539,0.712311595,0.063758166,1.323926737,1.17178488,4.132455666,0,3836,907,23.6,48,105,2642,1307,185,413,96,6,1012
18099,46248,46248,-212,671,12.1,10.3,1.8,0.7,-7.1,-6.4,4678,12010,7781,6293,15.2,39.0,25.3,20.5,5212,11.5,14.1,12.7,55766,51096,60436,23481,22735,746,3.2,55766,100.1,230.8,212.0,80.3,74.4,6.5,6.1,23.86390547,5.839849441,0.912260504,18.18301051,22.96546709,60.16772691,7,46752,10866,23.2,18,99,34658,16720,3570,4577,1139,5,12823
6085,1937570,1937570,4187,30975,11.5,5.9,5.6,9.2,-12.7,-3.5,157687,191695,294921,679498,11.9,14.5,22.3,51.3,139074,7.3,7.1,6.9,125933,123281,128585,1048804,1021522,27282,2.6,125933,167.4,279.6,243.8,96.2,87.1,7.2,6.2,755.0034129,387.7878565,17.5844184,1095.377016,744.4233729,2878.701543,313,1911226,338720,17.7,6,85,1513143,426522,57548,143158,35804,1,289010
21087,11049,11049,-15,113,11.4,12.0,-0.6,0.0,-0.7,-0.7,1922,3200,1879,951,24.2,40.2,23.6,12.0,1961,18.0,26.1,24.6,36782,33376,40188,5076,4858,218,4.3,36782,73.3,230.9,214.6,77.3,72.9,8.3,7.6,7.254890227,2.438078311,0.259633086,4.88357471,4.698122506,15.96372573,0,11044,3113,28.2,21,87,8739,4801,1286,1473,350,6,3496
39007,97493,97493,-199,3436,11.1,11.6,-0.5,0.8,-2.4,-1.5,9608,30434,18792,9666,14.0,44.4,27.4,14.1,16353,17.4,24.0,22.6,46950,43263,50637,44247,41917,2330,5.3,46950,83.6,292.7,248.6,93.7,83.7,8.3,7.1,50.36683761,18.64882413,1.61801068,65.93810534,45.08745225,190.0078315,19,98622,25127,25.5,39,7,75972,37964,8944,10983,2737,5,28414
46105,2922,2922,-31,65,12.6,8.2,4.4,0.0,-14.6,-14.6,127,762,755,410,6.2,37.1,36.8,20.0,394,13.7,16.6,15.8,55626,51917,59335,1468,1426,42,2.9,55626,97.5,240.4,219.1,92.8,84.8,9.2,8.6,1.566596202,1.338065255,0.188786434,1.122782479,1.791815106,3.172936916,0,2964,874,29.5,46,105,2317,1025,163,276,83,6,714
31139,7142,7142,34,90,11.1,9.3,1.8,0.1,3.1,3.2,254,1673,1852,1082,5.2,34.4,38.1,22.3,690,9.8,11.5,10.5,57367,51681,63053,4089,3983,106,2.6,57367,96.1,239.2,214.5,88.2,80.3,6.8,6.2,3.868508678,3.042980032,0.344278763,3.309518429,4.664421947,10.16177638,0,7175,1814,25.3,31,139,5381,2253,371,552,161,5,1760
32019,55808,55808,1893,361,10.4,11.1,-0.6,-0.5,35.4,34.9,4907,12395,15496,5329,12.9,32.5,40.6,14.0,5803,10.5,18.0,17.2,59732,55572,63892,22467,21255,1212,5.4,59732,101.7,213.5,185.8,72.3,65.0,5.6,5.0,15.46752298,9.729274266,0.809240204,25.95086198,16.57103235,56.75716519,0,52303,14565,27.8,32,19,43862,21671,4371,5438,1548,5,14036
46011,35232,35232,564,3611,11.9,5.4,6.5,9.7,-0.1,9.6,833,5184,5015,7113,4.6,28.6,27.6,39.2,3744,11.8,9.2,8.3,62109,55861,68357,19019,18481,538,2.8,62109,108.9,240.4,219.1,92.8,84.8,9.2,8.6,18.88922566,16.13371494,2.276291464,13.53794397,21.60480144,38.25767058,0,33697,5479,16.3,46,11,28009,9170,1169,1890,611,5,8151
38093,20917,20917,-243,1642,10.4,11.5,-1.1,2.4,-12.8,-10.5,1292,5017,4770,3409,8.9,34.6,32.9,23.5,2203,11.4,11.5,9.8,57002,51870,62134,10536,10272,264,2.5,57002,87.4,237.6,217.1,87.0,79.6,10.5,9.7,12.57644818,6.246944717,1.07326363,9.659372669,16.15399361,24.85018097,6,21058,5310,25.2,38,93,16727,7243,1152,1706,503,5,5754
22049,15902,15902,9,1037,10.8,13.9,-3.1,0.1,3.6,3.7,2269,4836,2561,1515,20.3,43.3,22.9,13.5,3206,21.6,31.5,28.6,40828,36419,45237,6839,6524,315,4.6,40828,85.0,260.3,231.8,84.1,75.8,9.1,7.8,8.067061261,2.617358709,0.539169069,8.555043393,6.115132732,25.56958123,0,15952,3997,25.1,22,49,12412,6610,1488,2032,514,6,4866
